"vendor_code","name"
5226258,"Пакет подарочный ламинированный квадратный, упаковка, «Only for you», 30 х 30 х 12 см"
5226244,"Пакет подарочный ламинированный квадратный, упаковка, Surprise, 22 х 22 х 11 см"
5114102,"Пакет подарочный, упаковка, «Терпеть тебя не могу», 22 х 22 х 11 см"
9564885,"Пакет подарочный новогодний крафтовый вертикальный «Добро пожаловать в Новый год», S 12 х 15 х 5.5 см, Новый год"
5114101,"Упаковка, пакет подарочный, «И ладно», 22 х 22 х 11 см"
9564892,"Пакет подарочный новогодний крафтовый горизонтальный «Новогодний изумруд», MS 23 х 18 х 10 см, Новый год"
9564902,"Пакет подарочный новогодний крафтовый вертикальный «Мишутка», ML 23 х 27 х 11.5 см, Новый год"
9564908,"Пакет подарочный новогодний крафтовый вертикальный «Снегири», L 31 х 40 х 11.5 см, Новый год"
5114099,"Пакет подарочный, упаковка, «Улыбайся», 22 х 22 х 11 см"
4795399,"Пакет подарочный крафтовый вертикальный, упаковка, «Best wishes», MS 18 х 23 х 10 см"
4753239,"Пакет подарочный крафтовый, упаковка, «Крутой», 22 х 25 х 12 см"
4753233,"Пакет подарочный крафтовый, упаковка, «Просто люблю», 25 х 22 х 12 см"
4711602,"Пакет подарочный, упаковка, «Ты не тонешь», 22 х 22 х 11 см"
3032599,"Пакет ""Золотой бантик"", полиэтиленовый с пластиковой ручкой, 100 мкм 36 х 36 см"
5226225,"Пакет подарочный ламинированный квадратный, упаковка, «Листья», 14 х 14 х 9 см"
3680986,"Пакет подарочный ламинированный квадратный, упаковка, «Кошка‒единорожка», 14 х 14 х 9 см"
4464416,"Пакет подарочный крафт, упаковка, «Люблю тебя», 22 х 22 х 11 см"
2620742,"Пакет подарочный ""Открытка"" 20 х 35 см,  цветной металлизированный рисунок"
10359981,"Пакет подарочный ""Текстура"", темно-синий, 18 х 22,3 х 10 см"
9935853,"Пакет крафт с квадратным дном и окном  15 Х 15 Х 15 см Крафт, 1шт"
3907837,"Пакет подарочный, упаковка, «Так себе, а не подарок», 22 х 22 х 11 см"
3823494,"Пакет подарочный крафт, упаковка, «Мечтай!», 22 х 25 х 12 см"
3823483,"Пакет подарочный крафт, упаковка, «Лучший подарок для тебя», 12 х 21 х 9 см"
3823480,"Пакет подарочный крафт, упаковка, «For real man», 12 х 21 х 9 см"
3823478,"Пакет подарочный крафт, упаковка, «Sweet dream», 12 х 21 х 9 см"
3823477,"Пакет подарочный крафтовый, упаковка, «Love you», 12 х 21 х 9 см"
3823476,"Пакет подарочный крафт, упаковка, «For you», 12 х 21 х 9 см"
7054487,"Пакет крафт ""Розы"", 22 х 12 х 27 см"
5289713,"Пакет ламинат ""С Новым Годом!"", Disney, 31х40х11 см, МИКС 2"
3681036,"Пакет подарочный крафтовый квадратный, упаковка, «Весь мир твой», 30 х 30 х 12 см"
3681035,"Пакет подарочный крафтовый квадратный, упаковка, «Весь мир твой», 22 х 22 х 11 см"
10101118,"Пакет ""Новогоднее настроение"", мягкий пластик, 26х23 см. Новый год"
10101113,"Пакет ""Морозное настроение"", мягкий пластик, 42х32 см. Новый год"
10101126,"Пакет ""Праздничный"", мягкий пластик, 26х23 см. Новый год"
10101123,"Пакет ""Белый игрушки"", мягкий пластик, 42х32 см. Новый год"
10101133,"Пакет ""Колокольчик"", мягкий пластик, 26х23 см. Новый год"
10101137,"Пакет ""Снежинки"", мягкий пластик, 30х30 100 мкм. Новый год"
10101142,"Пакет ""Посылка"", мягкий пластик, 42х32 см. Новый год"
2172278,"Пакет подарочный ламинированный вертикальный, упаковка, «Сюрприз для тебя», ML 23 х 27 х 11,5 см"
10523324,"Пакет крафт, розовый, ""Спасибо"", 27 х 21 х 11 см"
9918418,"Пакет крафт с серебряным тиснением, круглая ручка, белый, 15 х 11 х 6 см, 120 г"
9945321,"Пакет подарочный ламинированный вертикальный, упаковка, «Любви и тепла», M 26 х 30 х 9 см"
9924476,"Пакет крафт ""Самой красивой"" 18 х 8 х 25 см"
9671936,"Пакет крафт ""Праздничные шары"", 22 х 12 х 27 см"
9411607,"Пакет подарочный ламинированный, упаковка, «Ты особенный», 25.4 х 30.5 х 12.7 см"
7724324,"Пакет подарочный новогодний ламинированный квадратный «Новогодняя посылка», 30 х 30 х 12 см, Новый год"
6765813,"Пакет подарочный новогодний ламинированный «Полярная почта», MS 18 х 23 х 8 см, Новый год"
9705354,"Пакет с жестким дном 6 х 8 х 23 см Золотой ""С Новым годом!"""
10199481,"Пакет подарочный малый яркий, Love is, 180*227*100 мм"
10551263,"Пакет подарочный новогодний с окном, метализированный, ""Ёлка"", 32 х 32 х 45 см. Новый год"
10551264,"Пакет подарочный новогодний с окном, метализированный, ""Ёлка"", 25 х 25 х 35 см. Новый год"
7164761,"Пакет подарочный ламинированный вертикальный, упаковка, «Любовь», MS 18 х 23 х 10 см"
